tls_id,client_ip,server_ip,client_name,ja3_hash,sni,alpn,cipher_suite_count,is_malicious,threat_label
tls_benign_0158,192.168.1.67,198.51.100.154,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.linkedin.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0159,192.168.1.58,198.51.100.200,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.asana.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0160,192.168.1.247,198.51.100.142,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.tripadvisor.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0161,192.168.1.47,198.51.100.112,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.archive.org,"h2,http/1.1",21,False,BENIGN
tls_benign_0162,192.168.1.51,198.51.100.53,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.target.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0163,192.168.1.175,198.51.100.209,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.engadget.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0164,192.168.1.31,198.51.100.95,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.vultr.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0165,192.168.1.26,198.51.100.21,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.openai.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0166,192.168.1.87,198.51.100.80,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.discord.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0167,192.168.1.74,198.51.100.48,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.nih.gov,"h2,http/1.1",17,False,BENIGN
tls_benign_0168,192.168.1.250,198.51.100.66,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cnet.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0169,192.168.1.196,198.51.100.21,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.supabase.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0170,192.168.1.24,198.51.100.2,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.vultr.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0171,192.168.1.26,198.51.100.206,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.azure.microsoft.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0172,192.168.1.213,198.51.100.119,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.hulu.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0173,192.168.1.81,198.51.100.216,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.alibaba.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0174,192.168.1.89,198.51.100.233,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.arstechnica.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0175,192.168.1.99,198.51.100.118,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.bestbuy.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0176,192.168.1.120,198.51.100.172,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.stackoverflow.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0177,192.168.1.48,198.51.100.11,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.ebay.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0178,192.168.1.32,198.51.100.13,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.figma.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0179,192.168.1.119,198.51.100.48,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.forbes.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0180,192.168.1.174,198.51.100.46,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wikipedia.org,"h2,http/1.1",19,False,BENIGN
tls_benign_0181,192.168.1.147,198.51.100.146,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.wsj.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0182,192.168.1.235,198.51.100.94,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.aliexpress.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0183,192.168.1.172,198.51.100.218,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.cdc.gov,"h2,http/1.1",24,False,BENIGN
tls_benign_0184,192.168.1.94,198.51.100.236,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.doordash.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0185,192.168.1.42,198.51.100.198,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.render.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0186,192.168.1.3,198.51.100.32,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.instagram.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0187,192.168.1.80,198.51.100.175,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.aliexpress.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0188,192.168.1.175,198.51.100.129,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.slack.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0189,192.168.1.188,198.51.100.216,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.digitalocean.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0190,192.168.1.211,198.51.100.249,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.etsy.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0191,192.168.1.106,198.51.100.132,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.signal.org,"h2,http/1.1",25,False,BENIGN
tls_benign_0192,192.168.1.195,198.51.100.18,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.amazon.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0193,192.168.1.174,198.51.100.156,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.wired.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0194,192.168.1.130,198.51.100.98,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.vmware.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0195,192.168.1.214,198.51.100.56,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.ibm.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0196,192.168.1.220,198.51.100.107,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.debian.org,"h2,http/1.1",18,False,BENIGN
tls_benign_0197,192.168.1.15,198.51.100.45,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.medium.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0198,192.168.1.127,198.51.100.103,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.bitbucket.org,"h2,http/1.1",21,False,BENIGN
tls_benign_0199,192.168.1.228,198.51.100.207,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.who.int,"h2,http/1.1",27,False,BENIGN
tls_benign_0200,192.168.1.154,198.51.100.102,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.trello.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0201,192.168.1.190,198.51.100.87,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.twitch.tv,"h2,http/1.1",21,False,BENIGN
tls_benign_0202,192.168.1.100,198.51.100.160,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.supabase.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0203,192.168.1.250,198.51.100.115,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.nih.gov,"h2,http/1.1",15,False,BENIGN
tls_benign_0204,192.168.1.92,198.51.100.217,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.alibaba.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0205,192.168.1.72,198.51.100.220,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wsj.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0206,192.168.1.223,198.51.100.83,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.airbnb.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0207,192.168.1.66,198.51.100.8,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.accuweather.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0208,192.168.1.115,198.51.100.128,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wordpress.org,"h2,http/1.1",23,False,BENIGN
tls_benign_0209,192.168.1.145,198.51.100.187,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.kernel.org,"h2,http/1.1",24,False,BENIGN
tls_benign_0210,192.168.1.82,198.51.100.226,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.stackoverflow.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0211,192.168.1.87,198.51.100.226,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.apple.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0212,192.168.1.208,198.51.100.210,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.akamai.net,"h2,http/1.1",18,False,BENIGN
tls_benign_0213,192.168.1.199,198.51.100.249,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.arstechnica.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0214,192.168.1.97,198.51.100.60,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.telegram.org,"h2,http/1.1",17,False,BENIGN
tls_benign_0215,192.168.1.188,198.51.100.138,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.github.io,"h2,http/1.1",28,False,BENIGN
tls_benign_0216,192.168.1.150,198.51.100.50,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.pinterest.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0217,192.168.1.65,198.51.100.106,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.walmart.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0218,192.168.1.191,198.51.100.136,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.cloudflare.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0219,192.168.1.209,198.51.100.201,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.apple.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0220,192.168.1.119,198.51.100.55,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wikipedia.org,"h2,http/1.1",26,False,BENIGN
tls_benign_0221,192.168.1.24,198.51.100.92,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.google.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0222,192.168.1.57,198.51.100.47,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.trello.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0223,192.168.1.216,198.51.100.9,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.apache.org,"h2,http/1.1",15,False,BENIGN
tls_benign_0224,192.168.1.207,198.51.100.190,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.render.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0225,192.168.1.94,198.51.100.134,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.stackoverflow.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0226,192.168.1.163,198.51.100.150,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.forbes.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0227,192.168.1.230,198.51.100.76,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.aws.amazon.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0228,192.168.1.73,198.51.100.167,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.bloomberg.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0229,192.168.1.223,198.51.100.112,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.nih.gov,"h2,http/1.1",14,False,BENIGN
tls_benign_0230,192.168.1.57,198.51.100.219,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.linode.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0231,192.168.1.52,198.51.100.212,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.archive.org,"h2,http/1.1",23,False,BENIGN
tls_benign_0232,192.168.1.69,198.51.100.30,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cloudflare-dns.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0233,192.168.1.202,198.51.100.15,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.hulu.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0234,192.168.1.211,198.51.100.210,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.netflix.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0235,192.168.1.7,198.51.100.47,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.alibaba.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0236,192.168.1.13,198.51.100.125,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.figma.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0237,192.168.1.176,198.51.100.225,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.walmart.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0238,192.168.1.102,198.51.100.78,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.twitch.tv,"h2,http/1.1",18,False,BENIGN
tls_benign_0239,192.168.1.123,198.51.100.146,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.booking.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0240,192.168.1.134,198.51.100.52,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.docker.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0241,192.168.1.111,198.51.100.24,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.supabase.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0242,192.168.1.229,198.51.100.84,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cnbc.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0243,192.168.1.71,198.51.100.182,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.ibm.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0244,192.168.1.220,198.51.100.89,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.microsoft.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0245,192.168.1.173,198.51.100.195,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.weather.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0246,192.168.1.106,198.51.100.10,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.pinterest.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0247,192.168.1.9,198.51.100.187,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cnn.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0248,192.168.1.87,198.51.100.112,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cdc.gov,"h2,http/1.1",21,False,BENIGN
tls_benign_0249,192.168.1.125,198.51.100.23,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.booking.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0250,192.168.1.243,198.51.100.42,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.walmart.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0251,192.168.1.228,198.51.100.186,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cnn.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0252,192.168.1.222,198.51.100.57,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.paypal.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0253,192.168.1.50,198.51.100.127,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.theverge.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0254,192.168.1.155,198.51.100.167,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.etsy.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0255,192.168.1.247,198.51.100.174,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.twitter.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0256,192.168.1.234,198.51.100.235,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.python.org,"h2,http/1.1",21,False,BENIGN
tls_benign_0257,192.168.1.241,198.51.100.130,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cnbc.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0258,192.168.1.236,198.51.100.179,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.zdnet.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0259,192.168.1.127,198.51.100.150,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.netflix.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0260,192.168.1.162,198.51.100.207,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.cdc.gov,"h2,http/1.1",20,False,BENIGN
tls_benign_0261,192.168.1.32,198.51.100.228,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.apple.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0262,192.168.1.70,198.51.100.12,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cnet.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0263,192.168.1.137,198.51.100.54,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.who.int,"h2,http/1.1",22,False,BENIGN
tls_benign_0264,192.168.1.114,198.51.100.137,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.paramountplus.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0265,192.168.1.208,198.51.100.4,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.stackoverflow.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0266,192.168.1.120,198.51.100.56,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.forbes.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0267,192.168.1.170,198.51.100.74,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.instacart.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0268,192.168.1.224,198.51.100.76,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.render.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0269,192.168.1.124,198.51.100.49,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.quora.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0270,192.168.1.50,198.51.100.32,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.vultr.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0271,192.168.1.204,198.51.100.171,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.archive.org,"h2,http/1.1",20,False,BENIGN
tls_benign_0272,192.168.1.64,198.51.100.191,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.ibm.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0273,192.168.1.128,198.51.100.192,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.twitch.tv,"h2,http/1.1",19,False,BENIGN
tls_benign_0274,192.168.1.244,198.51.100.68,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.kernel.org,"h2,http/1.1",28,False,BENIGN
tls_benign_0275,192.168.1.143,198.51.100.145,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.expedia.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0276,192.168.1.192,198.51.100.152,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.notion.so,"h2,http/1.1",14,False,BENIGN
tls_benign_0277,192.168.1.49,198.51.100.250,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.alibaba.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0278,192.168.1.162,198.51.100.229,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.github.io,"h2,http/1.1",20,False,BENIGN
tls_benign_0279,192.168.1.218,198.51.100.184,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.atlassian.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0280,192.168.1.110,198.51.100.160,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.aliexpress.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0281,192.168.1.33,198.51.100.192,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.cdnjs.cloudflare.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0282,192.168.1.215,198.51.100.235,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.tripadvisor.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0283,192.168.1.157,198.51.100.244,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.walmart.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0284,192.168.1.99,198.51.100.52,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.gitlab.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0285,192.168.1.235,198.51.100.64,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.jsdelivr.net,"h2,http/1.1",27,False,BENIGN
tls_benign_0286,192.168.1.92,198.51.100.69,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.google.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0287,192.168.1.114,198.51.100.154,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.airbnb.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0288,192.168.1.207,198.51.100.92,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.debian.org,"h2,http/1.1",26,False,BENIGN
tls_benign_0289,192.168.1.207,198.51.100.48,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.doordash.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0290,192.168.1.238,198.51.100.43,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.apple.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0291,192.168.1.223,198.51.100.162,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.target.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0292,192.168.1.25,198.51.100.144,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cloud.google.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0293,192.168.1.7,198.51.100.76,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.bing.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0294,192.168.1.172,198.51.100.244,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.telegram.org,"h2,http/1.1",16,False,BENIGN
tls_benign_0295,192.168.1.196,198.51.100.179,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.linode.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0296,192.168.1.208,198.51.100.234,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wikipedia.org,"h2,http/1.1",18,False,BENIGN
tls_benign_0297,192.168.1.202,198.51.100.179,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.amazon.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0298,192.168.1.234,198.51.100.249,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wikipedia.org,"h2,http/1.1",28,False,BENIGN
tls_benign_0299,192.168.1.78,198.51.100.137,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.ubuntu.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0300,192.168.1.57,198.51.100.236,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.twitch.tv,"h2,http/1.1",19,False,BENIGN
tls_benign_0301,192.168.1.195,198.51.100.213,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.engadget.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0302,192.168.1.228,198.51.100.54,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.etsy.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0303,192.168.1.71,198.51.100.214,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.disneyplus.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0304,192.168.1.62,198.51.100.136,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.jira.atlassian.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0305,192.168.1.221,198.51.100.23,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.telegram.org,"h2,http/1.1",16,False,BENIGN
tls_benign_0306,192.168.1.39,198.51.100.222,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.lyft.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0307,192.168.1.113,198.51.100.240,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.debian.org,"h2,http/1.1",27,False,BENIGN
tls_benign_0308,192.168.1.152,198.51.100.92,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.heroku.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0309,192.168.1.49,198.51.100.224,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.cdnjs.cloudflare.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0310,192.168.1.177,198.51.100.109,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.accuweather.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0311,192.168.1.88,198.51.100.233,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.quad9.net,"h2,http/1.1",23,False,BENIGN
tls_benign_0312,192.168.1.64,198.51.100.15,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.azure.microsoft.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0313,192.168.1.149,198.51.100.110,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.paramountplus.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0314,192.168.1.218,198.51.100.79,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.supabase.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0315,192.168.1.101,198.51.100.28,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.lyft.com,"h2,http/1.1",26,False,BENIGN
