flow_id,src_ip,dst_ip,src_port,dst_port,protocol,pkts_in,bytes_in,duration,entropy,is_attack,attack_type
f0899,45.33.12.208,10.0.0.5,80,64974,TCP,46752,2030640,1.09,0.12,True,syn_flood
f0935,45.33.12.250,10.0.0.5,80,63986,TCP,47069,2103631,0.72,0.08,True,syn_flood
f0771,45.33.12.241,10.0.0.5,80,62391,TCP,46357,2059962,0.78,0.11,True,syn_flood
f0723,45.33.12.248,10.0.0.5,80,63770,TCP,45888,1978403,0.82,0.09,True,syn_flood
f0839,45.33.12.204,10.0.0.5,80,62053,TCP,43395,1908428,0.88,0.09,True,syn_flood
f0701,45.33.12.217,10.0.0.5,80,62313,TCP,44852,1993132,1.08,0.12,True,syn_flood
f0894,45.33.12.215,10.0.0.5,80,61058,TCP,46565,2018489,1.04,0.12,True,syn_flood
f0639,45.33.12.242,10.0.0.5,80,60847,TCP,46758,2062112,1.05,0.09,True,syn_flood
f0649,45.33.12.225,10.0.0.5,80,61620,TCP,46639,2031832,0.99,0.12,True,syn_flood
f0681,45.33.12.209,10.0.0.5,80,61047,TCP,43090,1856948,0.94,0.14,True,syn_flood
f0708,45.33.12.201,10.0.0.5,80,62544,TCP,47675,2051514,1.17,0.09,True,syn_flood
f0669,45.33.12.215,10.0.0.5,80,64362,TCP,46763,2093918,1.04,0.08,True,syn_flood
f0717,45.33.12.238,10.0.0.5,80,64097,TCP,46205,2077618,1.1,0.11,True,syn_flood
f0686,45.33.12.250,10.0.0.5,80,61745,TCP,43783,1926460,0.93,0.08,True,syn_flood
f0838,45.33.12.204,10.0.0.5,80,62245,TCP,43222,1883655,0.97,0.11,True,syn_flood
f0664,45.33.12.247,10.0.0.5,80,62622,TCP,43884,1918020,1.13,0.12,True,syn_flood
f0800,45.33.12.218,10.0.0.5,80,65067,TCP,44775,1976819,0.75,0.1,True,syn_flood
f0916,45.33.12.234,10.0.0.5,80,63048,TCP,45951,1985673,1.0,0.09,True,syn_flood
f0858,45.33.12.250,10.0.0.5,80,62257,TCP,45829,2042473,0.82,0.11,True,syn_flood
f0918,45.33.12.246,10.0.0.5,80,63474,TCP,45465,1974245,1.19,0.1,True,syn_flood
f0746,45.33.12.250,10.0.0.5,80,64811,TCP,44336,1975488,0.84,0.1,True,syn_flood
f0852,45.33.12.208,10.0.0.5,80,64801,TCP,46097,2044052,1.16,0.13,True,syn_flood
f0874,45.33.12.240,10.0.0.5,80,63854,TCP,43056,1874118,0.91,0.12,True,syn_flood
f0696,45.33.12.237,10.0.0.5,80,61496,TCP,44284,1977478,1.0,0.13,True,syn_flood
f0727,45.33.12.240,10.0.0.5,80,60544,TCP,43683,1889156,1.11,0.1,True,syn_flood
f0779,45.33.12.236,10.0.0.5,80,65459,TCP,47133,2050415,1.2,0.11,True,syn_flood
f0604,45.33.12.246,10.0.0.5,80,62750,TCP,44764,1963897,1.03,0.09,True,syn_flood
f0841,45.33.12.240,10.0.0.5,80,61319,TCP,43697,1940916,1.04,0.09,True,syn_flood
f0757,45.33.12.249,10.0.0.5,80,60465,TCP,47788,2100466,0.8,0.12,True,syn_flood
f0640,45.33.12.224,10.0.0.5,80,65309,TCP,46516,2015934,1.16,0.11,True,syn_flood
f0637,45.33.12.247,10.0.0.5,80,65459,TCP,43497,1907975,0.84,0.08,True,syn_flood
f0846,45.33.12.246,10.0.0.5,80,63806,TCP,42582,1861972,1.11,0.1,True,syn_flood
f0678,45.33.12.201,10.0.0.5,80,62410,TCP,42855,1846483,0.88,0.13,True,syn_flood
f0766,45.33.12.242,10.0.0.5,80,61059,TCP,42193,1827919,1.0,0.09,True,syn_flood
f0881,45.33.12.236,10.0.0.5,80,60339,TCP,43017,1916480,1.1,0.12,True,syn_flood
f0616,45.33.12.219,10.0.0.5,80,63570,TCP,42423,1876732,0.95,0.1,True,syn_flood
f0774,45.33.12.213,10.0.0.5,80,61877,TCP,43495,1888229,0.81,0.12,True,syn_flood
f0925,45.33.12.204,10.0.0.5,80,64216,TCP,44560,1960201,0.86,0.14,True,syn_flood
f0735,45.33.12.205,10.0.0.5,80,64374,TCP,44548,1939631,0.77,0.13,True,syn_flood
f0718,45.33.12.210,10.0.0.5,80,62323,TCP,46832,2067484,0.83,0.13,True,syn_flood
f0775,45.33.12.208,10.0.0.5,80,63608,TCP,47232,2124946,0.93,0.12,True,syn_flood
f0652,45.33.12.247,10.0.0.5,80,62940,TCP,42597,1883714,1.11,0.11,True,syn_flood
f0824,45.33.12.224,10.0.0.5,80,63118,TCP,43917,1900891,0.85,0.1,True,syn_flood
f0633,45.33.12.250,10.0.0.5,80,62392,TCP,43098,1859682,0.92,0.1,True,syn_flood
f0904,45.33.12.204,10.0.0.5,80,61078,TCP,45876,1990003,1.05,0.13,True,syn_flood
f0656,45.33.12.206,10.0.0.5,80,60212,TCP,47642,2082373,1.16,0.12,True,syn_flood
f0924,45.33.12.207,10.0.0.5,80,63813,TCP,44737,1950236,0.91,0.09,True,syn_flood
f0957,45.33.12.216,10.0.0.5,80,64948,TCP,45857,2058304,1.01,0.09,True,syn_flood
f0647,45.33.12.241,10.0.0.5,80,60027,TCP,44835,1928518,0.93,0.13,True,syn_flood
f0791,45.33.12.220,10.0.0.5,80,64671,TCP,44844,1944434,1.0,0.12,True,syn_flood
f0602,45.33.12.218,10.0.0.5,80,65186,TCP,42699,1899269,0.7,0.09,True,syn_flood
f0627,45.33.12.248,10.0.0.5,80,62073,TCP,43295,1862553,0.77,0.09,True,syn_flood
f0672,45.33.12.234,10.0.0.5,80,60714,TCP,46102,1996499,0.74,0.1,True,syn_flood
f0648,45.33.12.249,10.0.0.5,80,62437,TCP,46060,2024750,0.7,0.11,True,syn_flood
f0860,45.33.12.205,10.0.0.5,80,62104,TCP,43656,1928211,0.82,0.13,True,syn_flood
f0866,45.33.12.233,10.0.0.5,80,61729,TCP,46985,2063342,0.83,0.11,True,syn_flood
f0677,45.33.12.219,10.0.0.5,80,61062,TCP,47441,2086984,0.81,0.09,True,syn_flood
f0879,45.33.12.220,10.0.0.5,80,61042,TCP,46970,2091010,1.04,0.14,True,syn_flood
f0725,45.33.12.244,10.0.0.5,80,62708,TCP,44424,1912749,1.11,0.14,True,syn_flood
f0872,45.33.12.224,10.0.0.5,80,60376,TCP,47352,2086697,0.77,0.14,True,syn_flood
f0700,45.33.12.222,10.0.0.5,80,65315,TCP,47379,2063744,0.73,0.13,True,syn_flood
f0804,45.33.12.202,10.0.0.5,80,62123,TCP,47335,2087799,1.08,0.1,True,syn_flood
f0923,45.33.12.249,10.0.0.5,80,60532,TCP,47489,2081263,1.13,0.1,True,syn_flood
f0801,45.33.12.218,10.0.0.5,80,63222,TCP,45585,1976198,0.82,0.1,True,syn_flood
f0651,45.33.12.237,10.0.0.5,80,62936,TCP,42579,1851137,1.17,0.13,True,syn_flood
f0836,45.33.12.247,10.0.0.5,80,62662,TCP,45915,2039348,1.1,0.13,True,syn_flood
f0668,45.33.12.227,10.0.0.5,80,62738,TCP,46383,2041210,0.78,0.09,True,syn_flood
f0831,45.33.12.206,10.0.0.5,80,62277,TCP,45491,1960114,0.95,0.14,True,syn_flood
f0712,45.33.12.215,10.0.0.5,80,61286,TCP,42962,1890506,0.93,0.08,True,syn_flood
f0943,45.33.12.225,10.0.0.5,80,63090,TCP,45590,2006487,0.86,0.1,True,syn_flood
f0862,45.33.12.207,10.0.0.5,80,64164,TCP,43980,1963337,1.15,0.09,True,syn_flood
f0741,45.33.12.210,10.0.0.5,80,64161,TCP,47485,2111829,1.01,0.13,True,syn_flood
f0769,45.33.12.214,10.0.0.5,80,64134,TCP,47437,2074570,0.74,0.11,True,syn_flood
f0605,45.33.12.225,10.0.0.5,80,62946,TCP,44210,1911803,0.81,0.09,True,syn_flood
f0908,45.33.12.202,10.0.0.5,80,63207,TCP,42733,1873536,1.04,0.14,True,syn_flood
f0878,45.33.12.231,10.0.0.5,80,60631,TCP,42741,1907330,0.7,0.12,True,syn_flood
f0812,45.33.12.241,10.0.0.5,80,64743,TCP,44373,1992313,0.95,0.12,True,syn_flood
f0875,45.33.12.243,10.0.0.5,80,64396,TCP,45448,2018225,0.78,0.09,True,syn_flood
f0898,45.33.12.221,10.0.0.5,80,62023,TCP,42797,1855654,0.89,0.11,True,syn_flood
f0840,45.33.12.211,10.0.0.5,80,63426,TCP,42891,1906572,1.0,0.11,True,syn_flood
f0671,45.33.12.208,10.0.0.5,80,60554,TCP,45049,2001550,1.04,0.14,True,syn_flood
f0785,45.33.12.217,10.0.0.5,80,60701,TCP,43066,1904576,1.19,0.13,True,syn_flood
f0851,45.33.12.208,10.0.0.5,80,60068,TCP,44061,1936979,0.9,0.11,True,syn_flood
f0942,45.33.12.201,10.0.0.5,80,60412,TCP,44408,1976291,0.9,0.12,True,syn_flood
f0786,45.33.12.210,10.0.0.5,80,63718,TCP,44550,1961732,0.73,0.14,True,syn_flood
f0747,45.33.12.203,10.0.0.5,80,63561,TCP,44009,1895372,0.91,0.13,True,syn_flood
f0909,45.33.12.200,10.0.0.5,80,62261,TCP,47353,2104523,0.86,0.09,True,syn_flood
f0820,45.33.12.213,10.0.0.5,80,62804,TCP,47474,2133389,1.06,0.11,True,syn_flood
f0710,45.33.12.231,10.0.0.5,80,60485,TCP,43220,1941436,0.76,0.1,True,syn_flood
f0753,45.33.12.222,10.0.0.5,80,61622,TCP,45832,1985181,0.88,0.13,True,syn_flood
f0697,45.33.12.226,10.0.0.5,80,61866,TCP,45670,1971222,0.98,0.1,True,syn_flood
f0703,45.33.12.234,10.0.0.5,80,64815,TCP,45735,2009411,1.18,0.13,True,syn_flood
f0895,45.33.12.222,10.0.0.5,80,62811,TCP,46005,2021893,1.02,0.11,True,syn_flood
